,Category Rank,Athlete,Country Code,Country Code.1,Country,18m-1,18m-1.1,18m-2,18m-2.1,Score,10,9,Unnamed: 12,Unnamed: 13,Event,Division,Class
293,33,DELOBELLE Fabien,,FRA,France,297,7,292,57,589,49,11,SO,T.9,CM,C,M
294,34,HOFER Patrizio,,SUI,Switzerland,294,34,294,35,588,49,10,,,CM,C,M
295,35,BOGGIATTO Alex,,ITA,Italy,292,59,296,14,588,48,12,,,CM,C,M
296,35,DAMSBO Martin,,DEN,Denmark,294,35,294,35,588,48,12,,,CM,C,M
297,35,RAVENSCROFT Adam,,GBR,Great Britain,296,16,292,57,588,48,12,,,CM,C,M
298,38,BARAER Quentin,,FRA,France,292,59,295,25,587,47,13,,,CM,C,M
299,38,CHRISTENBERRY Darrin,,USA,USA,293,47,294,35,587,47,13,,,CM,C,M
300,38,DARUM Andreas,,DEN,Denmark,293,47,294,35,587,47,13,,,CM,C,M
301,38,DOLDERMAN Sander,,NED,Netherlands,293,47,294,35,587,47,13,,,CM,C,M
302,38,SUT Jesse,,ITA,Italy,293,47,294,35,587,47,13,,,CM,C,M
303,43,ANDERLE Mikael,,SWE,Sweden,294,35,292,57,586,46,14,,,CM,C,M
304,43,DAULEU Ludovic,,FRA,France,295,22,291,73,586,25,5,,,CM,C,M
305,43,DOUSSOT Christophe,,FRA,France,295,22,291,73,586,46,14,,,CM,C,M
306,43,GOLD Brian,,USA,USA,292,59,294,35,586,46,14,,,CM,C,M
307,43,MASON James,,GBR,Great Britain,294,35,292,57,586,46,14,,,CM,C,M
308,43,RYALS George,,USA,USA,294,35,292,57,586,46,14,,,CM,C,M
309,43,SAUNIER François,,FRA,France,292,59,294,35,586,46,14,,,CM,C,M
310,43,SITAR Dejan,,SLO,Slovenia,292,59,294,35,586,46,14,,,CM,C,M
311,43,SOBRY Felix,,FRA,France,293,47,293,51,586,46,14,,,CM,C,M
312,43,WILDE Logan,,USA,USA,291,73,295,25,586,46,14,,,CM,C,M
313,53,BALIQUE Matthieu,,FRA,France,292,59,293,51,585,45,15,,,CM,C,M
314,53,BLAZQUEZ Alberto,,ESP,Spain,294,35,291,73,585,45,15,,,CM,C,M
315,53,BONDON Morgan,,FRA,France,289,95,296,14,585,45,15,,,CM,C,M
316,53,BRIDGEWATER Neil,,GBR,Great Britain,291,73,294,35,585,21,9,,,CM,C,M
317,53,GONZÁLEZ MANUEL Alejandro,,ESP,Spain,293,47,292,57,585,45,15,,,CM,C,M
318,53,PÉREZ CERVINO Félix,,ESP,Spain,289,95,296,14,585,45,15,,,CM,C,M
319,53,STAS Hareld,,NED,Netherlands,295,22,290,90,585,45,15,,,CM,C,M
320,60,BURRI Kevin,,SUI,Switzerland,293,47,291,73,584,44,16,,,CM,C,M
321,60,CANALEJAS TEJERO Victor,,ESP,Spain,291,73,293,51,584,44,16,,,CM,C,M
322,60,GESNOUIN Arnaud,,FRA,France,293,47,291,73,584,44,16,,,CM,C,M
323,60,GIROUILLE Romain,,FRA,France,292,59,292,57,584,44,16,,,CM,C,M
324,60,LEIJON Peter,,SWE,Sweden,292,59,292,57,584,44,16,,,CM,C,M
325,60,LEOTTA Andrea,,ITA,Italy,292,59,292,57,584,44,16,,,CM,C,M
326,60,NENCIONI Michele,,ITA,Italy,290,84,294,35,584,44,16,,,CM,C,M
327,60,REYES Brandon,,USA,USA,292,59,292,57,584,44,16,,,CM,C,M
328,60,WALKER John,,GBR,Great Britain,293,47,291,73,584,44,16,,,CM,C,M
329,69,LALLEMANT Julien,,FRA,France,294,35,289,100,583,44,15,,,CM,C,M
330,70,AMINZADEH Rasool,,IRI,IR Iran,291,73,292,57,583,43,17,,,CM,C,M
331,70,KOOLS Reginald,,BEL,Belgium,291,73,292,57,583,43,17,,,CM,C,M
332,70,LOUSSAUT Jérémie,,FRA,France,291,73,292,57,583,43,17,,,CM,C,M
333,70,TEDFORD Aaron,,USA,USA,292,59,291,73,583,43,17,,,CM,C,M
334,70,TONNAER Bas,,NED,Netherlands,292,59,291,73,583,43,17,,,CM,C,M
335,75,CLAPIÉ Sébastien,,FRA,France,292,59,290,90,582,42,18,,,CM,C,M
336,75,HOUSER David,,USA,USA,288,104,294,35,582,42,18,,,CM,C,M
337,75,POLIDORI Jacopo,,ITA,Italy,294,35,288,112,582,42,18,,,CM,C,M
338,75,SEIMANDI Giuseppe,,ITA,Italy,291,73,291,73,582,42,18,,,CM,C,M
339,75,TOMBUL Alexis,,FRA,France,291,73,291,73,582,42,18,,,CM,C,M
340,75,VRLEC Lovro,,CRO,Croatia,291,73,291,73,582,42,18,,,CM,C,M
341,81,BOISSAU Stephane,,FRA,France,287,122,294,35,581,41,19,,,CM,C,M
342,81,CHECKEROSKI Timothy,,USA,USA,289,95,292,57,581,41,19,,,CM,C,M
343,81,CIVADE Ervan,,FRA,France,290,84,291,73,581,41,19,,,CM,C,M
344,81,DORGET Jean Philippe,,FRA,France,294,35,287,124,581,41,19,,,CM,C,M
345,81,HAEFELFINGER Roman,,SUI,Switzerland,293,47,288,112,581,41,19,,,CM,C,M
346,81,VAN EIL Thomas,,NED,Netherlands,290,84,291,73,581,41,19,,,CM,C,M
347,81,YAMAMOTO Yuta,,JPN,Japan,288,104,293,51,581,41,19,,,CM,C,M
348,88,BARET Benjamin,,FRA,France,289,95,291,73,580,40,20,,,CM,C,M
349,88,HOWELL James,,GBR,Great Britain,292,59,288,112,580,40,20,,,CM,C,M
350,88,LEFEUVRE Camille,,FRA,France,290,84,290,90,580,40,20,,,CM,C,M
351,88,RICHARDS Carl,,GBR,Great Britain,291,73,289,102,580,40,20,,,CM,C,M
352,92,JARVENPAA Marko,,FIN,Finland,285,147,294,35,579,43,15,,,CM,C,M
353,93,EVENSEN Ragnar,,NOR,Norway,293,47,286,138,579,39,21,,,CM,C,M
354,93,PEYRONDET Francois,,FRA,France,290,84,289,102,579,39,21,,,CM,C,M
355,93,VAN DERCAMERE Maxime,,FRA,France,290,84,289,102,579,39,21,,,CM,C,M
356,96,ADALBERT David,,FRA,France,289,95,289,102,578,38,22,,,CM,C,M
357,96,COPIN Frédéric,,FRA,France,288,104,290,90,578,38,22,,,CM,C,M
358,96,PAUNER Joan,,FRA,France,287,122,291,73,578,38,22,,,CM,C,M
359,96,RUBBEN Guillaume,,FRA,France,289,95,289,102,578,38,22,,,CM,C,M
360,96,SCOTT Simon,,GBR,Great Britain,286,137,292,57,578,38,22,,,CM,C,M
361,101,THIEFFINE Julien,,FRA,France,293,47,284,155,577,46,13,,,CM,C,M
362,102,BURRUS Raphael,,FRA,France,287,122,290,90,577,37,23,,,CM,C,M
363,102,BUSBY Duncan,,GBR,Great Britain,286,137,291,73,577,37,23,,,CM,C,M
364,102,DEPOITIER Julien,,BEL,Belgium,291,73,286,138,577,37,23,,,CM,C,M
365,102,DESVERNOIS Eric,,FRA,France,287,122,290,90,577,37,23,,,CM,C,M
366,102,FERNANDEZ Pablo,,ESP,Spain,290,84,287,124,577,37,23,,,CM,C,M
367,102,GILLINGHAM Timothy,,USA,USA,288,104,289,102,577,37,23,,,CM,C,M
368,102,HUON Guy,,FRA,France,289,95,288,112,577,37,23,,,CM,C,M
369,102,MEDEIROS Rafael,,FRA,France,288,104,289,102,577,37,23,,,CM,C,M
370,110,GRZEMSKI Cedric,,FRA,France,286,134,290,90,576,38,21,,,CM,C,M
371,111,PIRON Benjamin,,FRA,France,287,122,289,100,576,37,22,,,CM,C,M
372,111,ROGERS MACRUAIDHRI Eamon,,IRL,Ireland,287,120,289,102,576,37,22,,,CM,C,M
373,113,BAIL José,,FRA,France,288,104,288,112,576,36,24,,,CM,C,M
374,113,BEHAR Kfir,,ISR,Israel,289,95,287,124,576,36,24,,,CM,C,M
375,113,CROSSIN Jimmy,,FRA,France,290,84,286,138,576,36,24,,,CM,C,M
376,113,FAPPIANO Philippe,,FRA,France,288,104,288,112,576,36,24,,,CM,C,M
377,113,OJEDA PARDO Felix Jose,,ESP,Spain,290,84,286,138,576,36,24,,,CM,C,M
378,113,QUIQUERE Antoine,,FRA,France,287,122,289,102,576,36,24,,,CM,C,M
379,113,TORTA Gabriele,,ITA,Italy,288,104,288,112,576,18,12,,,CM,C,M
380,120,LANGARITA MONTEAGUDO Pedro Julio,,ESP,Spain,287,122,288,112,575,35,25,,,CM,C,M
381,120,LIENARD Sébastien,,FRA,France,288,104,287,124,575,35,25,,,CM,C,M
382,120,NASH Tim,,GBR,Great Britain,288,104,287,124,575,35,25,,,CM,C,M
383,120,VUKELIC Damir,,FRA,France,286,137,289,102,575,35,25,,,CM,C,M
384,120,WHITE Greg,,USA,USA,285,150,290,90,575,35,25,,,CM,C,M
385,125,POMPEO Antonio,,ITA,Italy,281,179,293,51,574,43,16,,,CM,C,M
386,126,BERNARDINI Carlo,,ITA,Italy,286,137,288,112,574,34,26,,,CM,C,M
387,126,DI MICHELE Luigi,,ITA,Italy,282,174,292,57,574,34,26,,,CM,C,M
388,126,HUMETZ Guillaume,,FRA,France,288,104,286,138,574,18,12,,,CM,C,M
389,126,KOOLS Jonathan,,BEL,Belgium,287,122,287,124,574,34,26,,,CM,C,M
390,130,CHAMBOLERON Luc,,FRA,France,288,104,285,145,573,34,25,,,CM,C,M
391,131,CANCELLI Giampaolo,,ITA,Italy,288,104,285,148,573,33,27,,,CM,C,M
392,131,COBO Daniel,,ESP,Spain,285,150,288,112,573,33,27,,,CM,C,M
393,131,COLSON Cyril,,FRA,France,286,137,287,124,573,33,27,,,CM,C,M
394,131,HOLTE Ole Jorgen,,NOR,Norway,286,137,287,124,573,33,27,,,CM,C,M
395,131,LOITOKARI Pekka,,FIN,Finland,283,171,290,90,573,33,27,,,CM,C,M
396,136,VAN VLODROP Olaf,,NED,Netherlands,289,94,283,167,572,33,26,,,CM,C,M
397,136,VIGARIE Gilles,,FRA,France,287,122,285,145,572,33,26,,,CM,C,M
398,136,WARGNIER Sebastien,,FRA,France,287,120,285,148,572,33,26,,,CM,C,M
399,139,BUNTINX Tim,,BEL,Belgium,287,122,285,148,572,32,28,,,CM,C,M
400,139,DRUGUET Joel,,FRA,France,284,161,288,112,572,32,28,,,CM,C,M
401,139,GASSE Nicolas,,FRA,France,288,104,284,160,572,32,28,,,CM,C,M
402,142,NECTOUX Cédric,,FRA,France,286,134,285,148,571,33,26,,,CM,C,M
403,143,BERMUDEZ Eduardo,,ESP,Spain,284,161,287,124,571,31,29,,,CM,C,M
404,143,CASSELLS Christopher,,GBR,Great Britain,285,150,286,138,571,31,29,,,CM,C,M
405,143,LUCOT Laurent,,FRA,France,290,84,281,184,571,31,29,,,CM,C,M
406,146,POPPING Damien,,FRA,France,287,122,283,165,570,33,25,,,CM,C,M
407,147,PEREZ GONZALEZ Jesus Jacinto,,ESP,Spain,280,183,290,90,570,33,24,,,CM,C,M
408,148,DESTON Chris,,USA,USA,285,150,285,145,570,31,28,,,CM,C,M
409,148,DUBOIS Reginald,,FRA,France,284,161,286,135,570,31,28,,,CM,C,M
410,148,LASZKOWICZ Neil,,GBR,Great Britain,283,168,287,124,570,31,28,,,CM,C,M
411,148,PETTENAZZO Federico,,ITA,Italy,284,161,286,135,570,31,28,,,CM,C,M
412,152,DUARTHE Mickael,,FRA,France,285,150,285,148,570,30,30,,,CM,C,M
413,152,LEGER Christophe,,FRA,France,286,137,284,160,570,30,30,,,CM,C,M
414,152,MAZÉ Tanguy,,FRA,France,285,150,285,148,570,30,30,,,CM,C,M
415,155,BRAULT Thomas,,FRA,France,285,148,284,156,569,33,24,,,CM,C,M
416,156,THIERRY Jeremie,,FRA,France,286,134,283,167,569,31,28,,,CM,C,M
417,157,WILLIAMS Evan,,USA,USA,283,168,286,135,569,31,27,,,CM,C,M
418,158,ALOUI Houssam,,FRA,France,288,104,281,182,569,30,29,,,CM,C,M
419,159,BABOU Eric,,FRA,France,286,137,283,167,569,29,31,,,CM,C,M
420,159,BOUVRY Tim,,BEL,Belgium,285,150,284,160,569,29,31,,,CM,C,M
421,161,HAUDOIN Frank,,FRA,France,278,195,290,89,568,31,26,,,CM,C,M
422,161,HEMARD Martial,,FRA,France,285,148,283,166,568,31,26,,,CM,C,M
423,163,LAAKSO Tuomo,,FIN,Finland,280,184,288,112,568,30,28,,,CM,C,M
424,164,DURAND Damien,,FRA,France,286,137,282,177,568,28,32,,,CM,C,M
425,164,GALLAIS DUTRIEZ Alban,,FRA,France,286,137,282,177,568,28,32,,,CM,C,M
426,164,HAAG Niklas,,FRA,France,285,150,283,167,568,28,32,,,CM,C,M
427,164,NOTT Jon,,GBR,Great Britain,285,150,283,167,568,28,32,,,CM,C,M
428,164,TYAN Sergey,,KAZ,Kazakhstan,288,104,280,187,568,28,32,,,CM,C,M
429,169,CONRADY Fabian,,AUT,Austria,283,168,284,160,567,28,31,,,CM,C,M
430,170,FOLLET Sebastien,,FRA,France,284,161,283,167,567,27,33,,,CM,C,M
431,170,LAMBERT David,,FRA,France,285,150,282,177,567,27,33,,,CM,C,M
432,172,SORIA GRACIA Ruben,,ESP,Spain,282,174,284,157,566,28,30,,,CM,C,M
433,173,RAUL Hernández,,ESP,Spain,282,174,284,158,566,27,32,,,CM,C,M
434,174,KRASULIA Aleksander,,RUS,Russia,282,174,284,160,566,26,34,,,CM,C,M
435,174,SHARVIN Mark,,IRL,Ireland,284,161,282,177,566,26,34,,,CM,C,M
436,176,BRINGER Ludovic,,FRA,France,281,181,284,158,565,26,33,,,CM,C,M
437,176,DE VOGELAERE Jochem,,BEL,Belgium,284,161,281,182,565,26,33,,,CM,C,M
438,176,GIL MENDOZA Eduardo,,ESP,Spain,288,103,277,202,565,26,33,,,CM,C,M
439,179,ARNOUX Christophe,,FRA,France,282,174,283,167,565,25,35,,,CM,C,M
440,180,ALLIANCE Jordan,,BEL,Belgium,283,171,281,181,564,27,31,,,CM,C,M
441,181,BRUOT Noe,,FRA,France,279,190,285,148,564,25,34,,,CM,C,M
442,182,DELAVAULT Nicolas,,FRA,France,287,122,276,203,563,32,27,,,CM,C,M
443,183,PEREZ DIAZ Jorge Julio,,ESP,Spain,277,200,286,138,563,29,25,,,CM,C,M
444,184,PAPIN Matthieu,,FRA,France,280,186,283,167,563,23,37,,,CM,C,M
445,185,TURC Yann,,FRA,France,275,205,287,124,562,34,23,,,CM,C,M
446,186,BRAJKO Daniel,,AUT,Austria,280,185,282,176,562,25,32,,,CM,C,M
447,187,ANDREYITCH Thomas,,FRA,France,279,193,283,167,562,22,38,,,CM,C,M
448,188,LAFAYE Thomas,,FRA,France,285,150,274,209,559,22,35,,,CM,C,M
449,188,VERNE Sebastien,,FRA,France,282,173,277,200,559,22,35,,,CM,C,M
450,190,COSTA Bruno,,POR,Portugal,281,181,278,194,559,21,38,,,CM,C,M
451,191,RUESTES RAMON David,,ESP,Spain,281,180,278,197,559,20,39,,,CM,C,M
452,191,SIMON Marc,,FRA,France,279,190,280,187,559,20,39,,,CM,C,M
453,193,NOWOK Kamil,,GER,Germany,278,196,280,186,558,21,36,,,CM,C,M
454,194,GUBBINI Riccardo,,ITA,Italy,280,186,278,195,558,20,38,,,CM,C,M
455,194,HERRAIZ OSUNA Jordi,,ESP,Spain,279,190,279,189,558,20,38,,,CM,C,M
456,196,AMBATI Venkata aditya reddy,,IND,India,276,204,281,184,557,18,41,,,CM,C,M
457,197,BÜRZLE Johann,,LIE,Liechtenstein,277,201,279,192,556,17,42,,,CM,C,M
458,198,VIERECK Florian,,GER,Germany,279,189,276,204,555,21,34,,,CM,C,M
459,199,RUIZ Olivier,,SUI,Switzerland,278,199,277,201,555,16,43,,,CM,C,M
460,200,GOAZIOU Ghislain,,FRA,France,279,188,275,205,554,25,28,,,CM,C,M
461,201,SENTENAC Stéphane,,FRA,France,275,206,279,189,554,19,36,,,CM,C,M
462,202,FOLEY John,,GBR,Great Britain,279,193,275,207,554,15,44,,,CM,C,M
463,203,ALLAERT Nick,,BEL,Belgium,274,209,279,189,553,16,42,,,CM,C,M
464,204,CLERC Pierre,,FRA,France,278,196,275,207,553,15,43,,,CM,C,M
465,205,PYTHON Christophe,,SUI,Switzerland,274,207,277,199,551,16,40,,,CM,C,M
466,206,MERIAUX Maxime,,FRA,France,278,196,270,213,548,13,43,,,CM,C,M
467,207,DELVIGNE Olivier,,BEL,Belgium,271,213,277,198,548,13,42,,,CM,C,M
468,208,RASMUSSEN Thomas,,NOR,Norway,272,212,275,206,547,16,35,,,CM,C,M
469,209,BURNIER Florian,,SUI,Switzerland,268,216,278,193,546,18,32,,,CM,C,M
470,210,DE ROOSE Bart,,BEL,Belgium,266,217,278,195,544,20,33,,,CM,C,M
471,211,POTTEAU Baptist,,BEL,Belgium,272,211,271,211,543,13,37,,,CM,C,M
472,212,CARISTO Claude,,FRA,France,274,207,266,217,540,15,38,,,CM,C,M
473,213,BLOT Nicolas,,FRA,France,276,202,263,219,539,20,35,,,CM,C,M
474,214,KARUBE Koji,,JPN,Japan,269,215,268,215,537,6,47,,,CM,C,M
475,215,ARTETXE FERNANDEZ Ibai,,ESP,Spain,272,210,262,220,534,14,33,,,CM,C,M
476,216,HOWARD Jeff,,USA,USA,276,202,258,222,534,12,41,,,CM,C,M
477,217,BRILLIANTO Dendy,,SUI,Switzerland,264,218,269,214,533,14,31,,,CM,C,M
478,218,PERIS Keith,,MAS,Malaysia,257,223,272,210,529,10,38,,,CM,C,M
479,219,BIOLZI Bruno,,FRA,France,259,220,266,218,525,16,31,,,CM,C,M
480,220,BOUHIER Guillaume,,FRA,France,258,222,267,216,525,9,36,,,CM,C,M
481,221,PENTONY Ivan,,IRL,Ireland,263,219,260,221,523,5,36,,,CM,C,M
482,222,SABACHVILI David,,FRA,France,248,226,270,212,518,11,33,,,CM,C,M
483,223,JAVAN HAGHIGHI Mohammad Rasoul,,IRI,IR Iran,270,214,248,226,518,11,32,,,CM,C,M
484,224,CEMAL CAN Arslan,,TUR,Turkey,259,221,250,225,509,5,35,,,CM,C,M
485,225,PYTHON Roland,,SUI,Switzerland,252,224,255,223,507,6,41,,,CM,C,M
486,226,VIVE ALDAMA Lluis,,AND,Andorra,230,227,253,224,483,3,26,,,CM,C,M
487,227,RYAN Christopher,,IRL,Ireland,250,225,226,227,476,2,33,,,CM,C,M
488,1,PRIEELS Sarah,,GBR,Great Britain,294,4,297,1,591,51,9,,,CW,C,W
489,2,OCHOA-ANDERSON Linda,,MEX,Mexico,295,1,295,3,590,50,10,,,CW,C,W
490,3,MARCOS Andrea,,ESP,Spain,293,6,295,3,588,48,12,,,CW,C,W
491,4,BOSTAN Yesim,,TUR,Turkey,295,1,293,8,588,48,12,,,CW,C,W
492,5,FRANCHINI Irene,,ITA,Italy,291,15,296,2,587,48,11,,,CW,C,W
493,6,VAN CASPEL Inge,,NED,Netherlands,292,9,295,3,587,47,13,,,CW,C,W
494,7,AVDEEVA Natalia,,RUS,Russia,295,1,291,17,586,46,14,,,CW,C,W
495,8,SONNICHSEN Sarah,,DEN,Denmark,291,16,295,3,586,46,14,,,CW,C,W
496,9,PEARCE-GORE Paige,,USA,USA,292,9,293,8,585,45,15,,,CW,C,W
497,10,DAMSBO Erika,,DEN,Denmark,292,9,293,8,585,45,15,,,CW,C,W
498,11,SAVENKOVA Alexandra,,RUS,Russia,291,16,294,7,585,45,15,,,CW,C,W
499,12,SO Chaewon,,KOR,Korea,292,9,291,16,583,44,15,,,CW,C,W
500,13,SONG Yun Soo,,KOR,Korea,293,6,290,19,583,43,17,,,CW,C,W
501,14,COX Cassidy,,USA,USA,293,6,290,19,583,43,17,,,CW,C,W
502,15,TONIOLI Marcella,,ITA,Italy,294,4,289,26,583,43,17,,,CW,C,W
503,16,JENSEN Tanja,,DEN,Denmark,290,19,292,12,582,42,18,,,CW,C,W
504,17,SPANO Viviana,,ITA,Italy,292,9,290,19,582,42,18,,,CW,C,W
505,18,VAN DER LOOY Sandra,,NED,Netherlands,290,19,292,12,582,42,18,,,CW,C,W
506,19,ELLISON Toja,,SLO,Slovenia,292,9,290,19,582,42,18,,,CW,C,W
507,20,JAATMA Lisell,,EST,Estonia,288,24,293,8,581,41,19,,,CW,C,W
508,21,MEISSNER Janine,,GER,Germany,291,16,288,29,579,39,21,,,CW,C,W
509,22,DE MATOS Laure,,FRA,France,288,24,290,19,578,38,22,,,CW,C,W
510,23,CROOK Dahlia,,USA,USA,286,30,292,12,578,38,22,,,CW,C,W
511,24,GALES Andrea,,GBR,Great Britain,286,30,292,12,578,38,22,,,CW,C,W
512,25,LANTEE Anne,,FIN,Finland,286,30,291,17,577,37,23,,,CW,C,W
513,26,FRAIGNEAU Clémence,,FRA,France,290,19,287,35,577,37,23,,,CW,C,W
514,27,GREENWOOD Hope,,GBR,Great Britain,287,28,290,19,577,37,23,,,CW,C,W
515,28,COUWENBERG Martine,,NED,Netherlands,286,30,290,19,576,36,24,,,CW,C,W
516,29,GRYDELAND Runa,,NOR,Norway,288,24,288,29,576,36,24,,,CW,C,W
517,30,DE LAAT Sanne,,NED,Netherlands,288,24,288,29,576,36,24,,,CW,C,W
518,31,SARGEANT Bayley,,GBR,Great Britain,286,30,289,26,575,35,25,SO,T.10,CW,C,W
519,32,GROENEVELD Evelien,,NED,Netherlands,286,30,289,26,575,35,25,SO,T.9,CW,C,W
520,33,HARRELSON Christine,,USA,USA,289,22,286,39,575,35,25,SO,T.9,CW,C,W
521,34,SHKLIAR Kseniia,,UKR,Ukraine,286,30,288,29,574,34,26,,,CW,C,W
522,35,DINTROUZCOSTE Viktoria,,FRA,France,287,28,286,39,573,33,27,,,CW,C,W
523,36,HUON Tiphaine,,FRA,France,284,44,288,29,572,32,28,,,CW,C,W
524,36,KELLER Lexi,,USA,USA,286,30,286,39,572,32,28,,,CW,C,W
525,38,HOIM Emily,,EST,Estonia,284,44,287,34,571,32,27,,,CW,C,W
526,38,SANTARELLI Cristina,,ITA,Italy,285,40,286,39,571,32,27,,,CW,C,W
527,40,RENAUDIN Tiphaine,,FRA,France,289,22,282,63,571,31,29,,,CW,C,W
528,41,OLEKSEJENKO Jelena,,SUI,Switzerland,283,51,287,35,570,30,30,,,CW,C,W
529,42,ANASTASIO Anastasia,,ITA,Italy,286,30,283,55,569,30,29,,,CW,C,W
530,43,ALVAREZ OSPINA Pilar,,ESP,Spain,286,30,283,57,569,29,31,,,CW,C,W
531,43,SHKOLNA Mariya,,POL,Poland,284,44,285,44,569,29,31,,,CW,C,W
532,45,BALDELLI Katia,,ITA,Italy,281,60,287,35,568,28,32,,,CW,C,W
533,45,CORLESS Susan,,GBR,Great Britain,284,44,284,51,568,28,32,,,CW,C,W
534,47,SHABANI Akram,,IRI,IR Iran,283,50,284,48,567,29,29,,,CW,C,W
535,48,CLASON Stephanie,,GBR,Great Britain,284,44,283,57,567,27,33,,,CW,C,W
536,48,LANCHINI Valentina,,ITA,Italy,280,67,287,35,567,27,33,,,CW,C,W
537,50,BROWN Hannah,,GBR,Great Britain,281,60,285,44,566,26,34,,,CW,C,W
538,50,MONTAGNE Elodie,,FRA,France,281,60,285,44,566,26,34,,,CW,C,W
539,50,TRÉMEAU Sandrine,,FRA,France,284,44,282,63,566,26,34,,,CW,C,W
540,53,EYMARD Anais,,FRA,France,282,55,283,55,565,28,29,,,CW,C,W
541,54,LEVRATTI Alice,,ITA,Italy,282,58,283,54,565,27,32,,,CW,C,W
542,55,RUIZ Alexis,,USA,USA,281,60,284,48,565,26,33,,,CW,C,W
543,56,GALLAIS DUTRIEZ Alexandra,,FRA,France,283,51,282,63,565,25,35,,,CW,C,W
544,56,MENEGOLI Elena,,ITA,Italy,280,67,285,44,565,25,35,,,CW,C,W
545,58,THUN Isabell,,SWE,Sweden,279,73,285,43,564,28,28,,,CW,C,W
546,59,HERVE Sandra,,FRA,France,282,55,282,61,564,27,30,,,CW,C,W
547,60,SANCENOT Amelie,,FRA,France,284,42,280,73,564,25,34,,,CW,C,W
548,60,SIMPSON Nichola,,GBR,Great Britain,284,42,280,73,564,25,34,,,CW,C,W
549,62,FINESSI Monica,,ITA,Italy,285,41,279,78,564,24,36,,,CW,C,W
550,63,FOGLIO Alessia,,ITA,Italy,279,73,284,48,563,25,33,,,CW,C,W
551,64,SWORD Michelle,,GBR,Great Britain,279,77,284,51,563,23,37,,,CW,C,W
552,65,PINE Phoebe,,GBR,Great Britain,279,73,283,57,562,23,36,,,CW,C,W
553,66,BENAYED-DUHEZ Salima,,FRA,France,280,67,282,63,562,22,38,,,CW,C,W
554,66,GUILLOU Alice,,FRA,France,281,60,281,69,562,22,38,,,CW,C,W
555,66,MOISAN Laura,,FRA,France,280,67,282,63,562,22,38,,,CW,C,W
556,69,BALDO Elisa,,ITA,Italy,283,51,278,81,561,22,37,,,CW,C,W
557,69,BERMUDEZ Rebeca,,ESP,Spain,278,81,283,57,561,22,37,,,CW,C,W
558,71,RUGGIERI Laura,,FRA,France,281,60,280,73,561,21,39,,,CW,C,W
559,72,KUN Aliz,,HUN,Hungary,282,57,278,81,560,22,36,,,CW,C,W
560,73,MARTINEZ CALVO Raquel,,ESP,Spain,281,59,277,84,558,20,38,,,CW,C,W
561,73,ROBB Kirsty,,GBR,Great Britain,274,93,284,51,558,20,38,,,CW,C,W
562,75,CHESSE Joanna,,FRA,France,277,85,281,69,558,19,40,,,CW,C,W
563,76,ELZINGA Vanessa,,NED,Netherlands,278,80,279,76,557,22,33,,,CW,C,W
564,77,CHUPIN Julie,,FRA,France,283,51,274,91,557,20,37,,,CW,C,W
565,77,COUPÉ Emilie,,FRA,France,279,72,278,81,557,20,37,,,CW,C,W
566,79,BEGONA Molina Rodriguez,,ESP,Spain,277,84,279,77,556,20,36,,,CW,C,W
567,80,GALVEZ Elodie,,FRA,France,280,67,276,86,556,18,40,,,CW,C,W
568,81,GOVINDARAJALU VIJAYA SARATHY Akshaya Lakshmi,,IND,India,279,77,277,84,556,16,44,,,CW,C,W
569,82,GHASEMPOUR Sakineh,,IRI,IR Iran,275,89,280,72,555,19,37,,,CW,C,W
570,83,CEKADA Dolores,,SLO,Slovenia,276,86,279,78,555,17,41,,,CW,C,W
571,84,CHAMORRO Maria E.,,COL,Colombia,278,83,276,86,554,16,42,,,CW,C,W
572,85,BONDON Angelique,,FRA,France,271,98,282,61,553,19,35,,,CW,C,W
573,86,KHALIKOVA Tatyana,,KAZ,Kazakhstan,272,97,281,68,553,17,39,,,CW,C,W
574,86,LEGER Patricia,,FRA,France,278,81,275,89,553,17,39,,,CW,C,W
575,88,CLIETT Jessica,,USA,USA,272,96,279,78,551,14,44,,,CW,C,W
576,89,LJUBINKOVIC Marija,,SRB,Serbia,269,100,281,69,550,18,35,,,CW,C,W
577,90,DEACON Kathy,,ESP,Spain,281,60,268,97,549,20,37,,,CW,C,W
578,91,BOURELLY Anne,,FRA,France,274,93,275,89,549,14,41,,,CW,C,W
579,92,RIOUX Gaelle,,FRA,France,275,88,272,92,547,16,37,,,CW,C,W
580,93,LORENA Blay ciurana,,ESP,Spain,275,91,271,93,546,11,44,,,CW,C,W
581,94,JAYARAMAN THIRUNAVUKARASU Yuvashree,,IND,India,273,95,271,93,544,12,40,,,CW,C,W
582,95,RAMESH BABU Mohana Priya,,IND,India,276,86,267,99,543,12,40,,,CW,C,W
583,96,HOLDERNESS Lucy,,GBR,Great Britain,275,90,267,100,542,11,40,,,CW,C,W
584,97,ANGEBAULT Véronique,,FRA,France,279,73,262,102,541,20,37,,,CW,C,W
585,98,JOHANSEN Kathrine,,NOR,Norway,279,77,261,103,540,14,40,,,CW,C,W
586,99,PRAJAPATI Mahima Kirankumar,,IND,India,271,99,268,98,539,9,43,,,CW,C,W
587,100,TRIGUERO DE LA JARA Cintia,,ESP,Spain,265,101,269,96,534,10,37,,,CW,C,W
